Bedroom_AbvGr,BsmtFin_SF_1,BsmtFin_SF_2,BsmtFin_Type_1,BsmtFin_Type_2,Bsmt_Cond,Bsmt_Exposure,Bsmt_Qual,Bsmt_Unf_SF,Electrical,Enclosed_Porch,Exter_Cond,Exter_Qual,Fireplace_Qu,Fireplaces,First_Flr_SF,Garage_Cars,Garage_Finish,Garage_Qual,Gr_Liv_Area,Kitchen_Qual,Lot_Area,Lot_Frontage,Low_Qual_Fin_SF,Mas_Vnr_Area,Open_Porch_SF,Overall_Cond,Overall_Qual,Paved_Drive,Sale_Price,Screen_Porch,Second_Flr_SF,Three_season_porch,TotRms_AbvGrd,Total_Bsmt_SF,Utilities,Wood_Deck_SF,id,Has_Pool,Total_Bath,Has_Alley,Has_Basement,Has_Fence,Is_Remodeled,House_Age,Total_SF,close_to_park,close_to_street,close_to_railroad,Regular_Lot_Shape,Irregular_Lot_Shape,Residential_Zoning,Commercial_Zoning,Industrial_Zoning,Agricultural_Zoning,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,House_Style_One_and_Half_Fin,House_Style_One_and_Half_Unf,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,House_Style_Two_and_Half_Fin,House_Style_Two_and_Half_Unf,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,Neighborhood_Blueste,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Green_Hills,Neighborhood_Greens,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Landmark,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northpark_Villa,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Neighborhood_Veenker,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,Sale_Condition_AdjLand,Sale_Condition_Alloca,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Partial,Street_Pave
3,2,972,4,6,3,3,4,315,5,0,2,3,3,1,1668,2,3,3,1668,3,10635,48,0,171,262,10,8,2,232000,0,0,0,8,1657,3,0,271,0,3.0,0.0,1.0,0.0,0.0,7,4876,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,546,5,0,2,2,0,0,546,1,1,3,1092,2,1890,21,0,0,0,3,4,2,75190,0,546,0,6,546,3,0,2291,0,1.5,0.0,1.0,1.0,0.0,31,2191,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,247,5,2,3,3,4,88,5,0,2,2,0,0,1200,3,3,3,1200,2,14137,150,0,98,119,10,4,2,173000,171,0,0,6,1200,3,0,1593,0,2.0,0.0,1.0,0.0,0.0,44,2855,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,1054,5,0,2,2,0,0,1078,1,1,3,1078,4,10230,60,0,0,0,7,10,0,125000,112,0,0,6,1054,3,0,660,0,1.0,1.0,1.0,1.0,1.0,84,3193,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,3,0,6,1,3,1,4,135,5,0,2,3,0,0,1241,2,3,3,1241,3,4274,35,0,0,116,10,7,2,199900,0,0,0,4,1241,3,0,1841,0,2.5,1.0,1.0,0.0,1.0,1,2736,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,507,4,3,3,1,3,248,5,81,2,2,3,1,986,1,1,3,1523,1,15600,78,0,0,0,7,10,2,158000,0,537,0,7,1067,3,0,930,0,3.0,0.0,1.0,0.0,1.0,60,3347,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,3,4,873,5,0,2,3,4,1,1728,2,3,3,1728,3,11449,79,0,0,276,10,8,2,298751,0,0,0,7,1884,3,0,1587,0,3.0,0.0,1.0,0.0,0.0,1,4764,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,1,3,576,5,0,2,2,0,0,864,1,2,3,864,2,7200,60,0,0,0,10,4,2,105000,115,0,0,5,576,3,0,2649,0,1.0,1.0,1.0,0.0,0.0,56,2023,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,352,5,0,2,2,0,0,712,2,3,3,1442,2,9802,73,0,0,0,10,10,2,172500,0,730,0,6,352,3,100,1577,0,2.5,0.0,1.0,0.0,1.0,2,2253,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,3,4,0,5,0,2,2,0,0,864,0,0,0,864,2,9350,50,0,0,0,10,10,2,99600,0,0,0,4,864,3,0,1412,0,2.0,0.0,1.0,0.0,0.0,33,1731,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,4,321,5,0,2,3,0,0,983,2,3,3,1739,3,2645,24,0,456,0,10,8,2,172500,0,756,0,7,970,3,115,574,0,3.5,1.0,1.0,0.0,1.0,10,3148,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,3,0,6,1,3,3,4,1632,5,0,2,3,0,0,1656,3,2,3,1656,3,11096,84,0,0,146,10,8,2,249700,0,0,0,7,1656,3,0,1801,0,2.0,0.0,1.0,0.0,0.0,1,5093,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,2,3,206,5,42,3,3,0,0,951,2,1,3,951,3,8010,62,0,0,0,9,6,2,143500,0,0,0,6,951,3,0,671,0,2.0,0.0,1.0,0.0,1.0,51,2111,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,827,5,0,2,2,0,0,827,1,1,2,1251,1,6900,50,0,0,0,7,6,0,119000,0,424,0,6,827,3,0,179,0,1.0,0.0,1.0,0.0,1.0,72,2912,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,845,5,0,2,3,0,0,845,2,2,3,1690,3,9543,68,0,0,103,10,7,2,190550,0,845,0,7,845,3,0,2131,0,2.5,0.0,1.0,0.0,0.0,6,3490,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,4,0,2,1,3,1,3,744,5,0,2,2,0,0,1064,2,1,3,1495,2,8064,60,431,0,36,7,6,2,135000,0,0,0,6,864,3,180,687,0,1.0,0.0,1.0,0.0,1.0,61,3323,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,3,0,6,1,3,4,5,1152,5,0,2,3,4,1,1168,3,3,3,2500,4,13543,101,0,130,32,10,8,2,355000,0,1332,0,9,1168,3,192,1011,0,3.5,0.0,1.0,0.0,0.0,3,5047,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,624,5,0,2,2,4,1,664,1,1,3,1288,4,3600,60,0,0,103,7,6,0,119000,0,624,0,5,624,3,0,719,0,2.0,1.0,1.0,0.0,1.0,92,2646,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,1670,5,0,2,3,4,1,1670,3,2,3,1670,3,14859,50,0,27,60,10,7,2,240000,0,0,0,7,1670,3,144,2318,0,2.0,0.0,1.0,0.0,0.0,0,5221,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2,7,0,1,1,3,1,3,624,5,0,2,2,4,1,816,0,0,0,816,2,3300,0,0,0,33,3,4,0,58500,0,0,0,5,624,3,0,721,0,1.0,0.0,1.0,0.0,1.0,99,2104,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,3,4,1088,5,0,2,3,4,1,1088,3,2,3,1959,3,9000,75,0,0,46,10,8,2,270000,0,871,0,8,1088,3,208,1798,0,2.5,0.0,1.0,0.0,0.0,1,4396,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,1,3,399,5,0,2,2,0,0,630,1,1,3,1302,2,1680,21,0,268,0,7,10,2,119500,0,672,0,6,630,3,185,408,0,2.5,0.0,1.0,0.0,0.0,37,2517,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,3,0,6,1,3,4,4,100,5,0,2,3,4,2,1719,2,3,3,1719,3,10846,32,0,0,30,10,8,2,324000,0,0,0,6,1719,3,122,1181,0,3.5,0.0,1.0,0.0,0.0,15,3693,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,1257,5,0,2,3,3,1,1266,2,1,3,1266,3,7500,62,0,0,144,10,7,2,176000,0,0,0,6,1257,3,38,2469,0,2.0,1.0,1.0,0.0,0.0,1,3969,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,2,4,1574,5,0,2,4,4,1,1584,2,3,3,1584,4,10440,84,0,0,256,10,8,2,261329,0,0,0,6,1574,3,0,1803,0,2.0,0.0,1.0,0.0,0.0,0,4995,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,0,6,1,3,4,5,523,5,0,2,3,4,1,1714,2,3,3,1714,3,8147,60,0,230,55,10,9,2,318000,0,0,0,7,1714,3,156,2340,0,3.0,0.0,1.0,0.0,0.0,1,4165,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3,2,0,4,1,3,3,3,90,5,0,3,2,3,1,1622,4,3,3,1622,2,32463,0,0,149,0,4,4,2,168000,0,0,0,7,1249,3,439,2283,0,2.0,0.0,1.0,0.0,1.0,46,3402,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,4,329,5,0,2,3,4,1,1091,2,1,3,2075,3,10530,78,0,194,86,6,7,2,255000,0,984,0,8,1148,3,235,1870,0,3.5,0.0,1.0,0.0,0.0,14,3876,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,4,4,0,5,0,2,3,4,1,1625,2,3,3,1625,3,4750,44,0,481,0,10,8,2,235000,153,0,0,5,1573,3,123,2247,0,3.5,0.0,1.0,0.0,1.0,1,3324,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5,7,0,1,1,3,1,3,1907,5,0,2,2,0,0,1959,3,1,3,1959,2,11070,82,0,70,0,10,7,2,171000,0,0,0,9,1907,3,0,2891,0,3.0,0.0,1.0,0.0,1.0,18,5780,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,3,0,6,1,3,4,5,363,5,0,2,4,4,1,1868,3,3,3,1868,4,14780,120,0,568,56,10,9,2,415000,156,0,0,7,1868,3,354,2385,0,3.0,0.0,1.0,0.0,0.0,1,4512,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,4,270,5,0,2,3,4,1,1604,2,2,3,1604,3,8814,68,0,180,110,10,7,2,220000,0,0,0,8,1604,3,123,827,0,3.5,0.0,1.0,0.0,0.0,3,3714,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,841,2,6,3,1,4,598,5,0,2,3,2,1,1617,2,2,3,1617,3,8012,50,0,0,69,10,6,2,193000,0,0,0,5,1604,3,0,1148,0,3.0,0.0,1.0,0.0,1.0,15,4733,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,912,5,0,2,2,0,0,1152,2,2,3,1152,2,11700,78,0,41,126,6,6,2,143450,0,0,0,7,912,3,0,1864,0,2.5,0.0,1.0,0.0,0.0,39,3109,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,1,0,5,1,3,3,3,0,2,0,2,2,0,0,784,0,0,0,784,2,6931,56,0,0,0,10,4,2,91900,0,0,0,4,784,3,112,1505,0,2.0,0.0,1.0,0.0,0.0,53,1681,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,4,0,2,1,2,1,3,863,5,0,2,2,3,1,1147,1,1,2,1657,1,5520,60,0,0,0,6,4,0,111500,0,510,0,9,1147,3,0,2639,0,1.0,0.0,1.0,0.0,1.0,86,3671,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,1,3,801,4,0,3,2,0,0,1095,2,1,3,1656,2,7628,63,0,0,0,6,4,2,119164,0,561,0,8,801,3,187,1294,0,2.0,0.0,1.0,0.0,1.0,68,3452,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,3,4,767,5,0,2,3,4,1,1364,2,3,3,1364,3,3087,43,0,14,16,10,7,2,210250,0,0,0,6,1220,3,100,2420,0,3.0,0.0,1.0,0.0,0.0,0,3470,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4,4,0,2,1,2,1,4,935,5,0,3,2,4,2,2422,2,3,3,2422,3,12671,102,0,300,63,7,6,2,255000,144,0,0,6,1288,3,0,2078,0,3.0,0.0,1.0,0.0,1.0,53,4712,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,1,0,5,1,3,1,4,226,5,0,2,3,4,2,1364,2,2,3,2683,3,9205,0,0,304,251,10,6,2,290000,196,1319,0,9,930,3,237,1158,0,3.5,0.0,1.0,0.0,1.0,18,4328,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,998,5,0,2,2,4,2,1790,2,3,3,1790,2,14250,95,0,360,40,10,6,2,180000,0,0,0,6,998,3,0,1249,0,2.0,0.0,1.0,0.0,0.0,51,3833,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,7,0,1,1,3,1,3,1008,5,138,1,2,0,0,1008,0,0,0,1522,2,6000,60,514,0,0,10,10,1,102000,0,0,0,7,1008,3,0,2853,0,2.0,0.0,1.0,0.0,1.0,80,3545,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,2,0,4,1,3,1,4,634,4,60,2,2,4,1,1160,1,1,3,2068,3,7793,0,0,0,0,7,7,2,209500,0,908,0,8,1108,3,0,193,0,1.5,0.0,1.0,0.0,1.0,88,3812,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,4,5,426,5,0,2,4,4,2,1746,3,3,3,1746,4,14892,42,0,160,39,10,9,2,377500,0,0,0,7,1746,3,201,348,0,3.0,0.0,1.0,0.0,1.0,3,4161,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,4,1,4,1330,5,0,2,3,4,1,1504,2,3,3,1504,3,3182,43,0,14,20,10,7,2,191000,0,0,0,7,1346,3,156,1083,0,2.0,0.0,1.0,0.0,1.0,3,4359,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,4,1020,2,3,4,2,3,0,5,584,1,2,3,3,1560,2,2,3,1560,2,25485,0,0,423,75,4,6,2,201000,0,0,0,6,1560,3,0,2224,0,1.5,0.0,1.0,0.0,0.0,47,4219,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,896,5,0,2,2,3,1,1172,2,1,2,1913,2,7558,57,0,0,0,6,6,2,177000,0,741,0,9,896,3,0,916,0,1.5,0.0,1.0,0.0,1.0,81,3712,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,5,0,0,0,0,0,0,0,5,0,2,2,0,0,1114,2,1,3,2228,2,7018,64,0,0,0,10,10,2,147983,0,1114,0,8,0,3,73,810,0,2.0,0.0,0.0,0.0,0.0,30,2306,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2,4,1063,2,6,3,4,4,96,5,0,2,2,3,2,1363,2,1,3,1363,2,39104,73,0,0,0,7,7,2,241500,0,0,0,5,1385,3,81,1402,0,2.0,0.0,1.0,0.0,1.0,54,3992,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,2,482,5,212,2,2,3,1,1221,2,1,4,1912,2,10800,60,0,0,25,7,6,2,163000,0,691,0,7,482,3,0,1317,0,2.0,1.0,1.0,0.0,1.0,103,2908,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,5,588,5,0,2,2,4,1,1423,2,3,3,2555,2,11526,79,384,0,0,7,6,2,191000,0,748,0,11,588,3,431,1525,0,2.0,0.0,1.0,0.0,1.0,86,4169,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,5,0,0,0,0,0,0,0,5,0,3,2,0,0,808,1,1,3,808,2,6120,0,0,0,48,6,10,1,81300,0,0,0,6,0,3,0,1344,0,1.0,0.0,0.0,0.0,1.0,63,861,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,3,4,736,5,0,3,2,0,0,751,0,0,0,1534,3,10800,60,0,0,112,9,10,0,148000,0,783,0,6,736,3,0,1951,0,1.5,1.0,1.0,0.0,1.0,112,3125,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
