Bedroom_AbvGr,Bldg_Type,BsmtFin_SF_1,BsmtFin_SF_2,BsmtFin_Type_1,BsmtFin_Type_2,Bsmt_Cond,Bsmt_Exposure,Bsmt_Qual,Bsmt_Unf_SF,Electrical,Enclosed_Porch,Exter_Cond,Exter_Qual,Fireplace_Qu,Fireplaces,First_Flr_SF,Foundation,Garage_Area,Garage_Cars,Garage_Finish,Garage_Qual,Gr_Liv_Area,House_Style,Kitchen_Qual,Land_Contour,Lot_Area,Lot_Frontage,Low_Qual_Fin_SF,Mas_Vnr_Area,Neighborhood,Open_Porch_SF,Overall_Cond,Overall_Qual,Paved_Drive,Pool_Area,Roof_Style,Sale_Condition,Sale_Price,Screen_Porch,Second_Flr_SF,Street,Three_season_porch,TotRms_AbvGrd,Total_Bsmt_SF,Utilities,Wood_Deck_SF,id,Has_Pool,Total_Bath,Has_garage,Has_Alley,Has_Basement,Has_Fireplace,Has_Fence,Is_Remodeled,House_Age,Total_SF,close_to_park,close_to_street,close_to_railroad,Regular_Lot_Shape,Irregular_Lot_Shape,Residential_Zoning,Commercial_Zoning,Industrial_Zoning,Agricultural_Zoning
3,OneFam,7,0,Unf,Unf,Fair,No,Typical,576,SBrkr,0,Typical,Typical,No_Fireplace,0,792,BrkTil,0,0,No_Garage,No_Garage,1140,One_and_Half_Fin,Typical,Lvl,8800,55,0,0,Old_Town,160,Good,Below_Average,Dirt_Gravel,0,Gable,Normal,96500,0,348,Pave,0,7,576,AllPub,0,171,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,100,2459,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Mn,Good,655,SBrkr,0,Typical,Good,Typical,1,1205,PConc,768,3,RFn,Typical,2234,Two_Story,Good,Lvl,9545,83,0,322,Northridge,50,Average,Very_Good,Paved,0,Gable,Normal,300000,0,1029,Pave,0,7,1160,AllPub,0,2445,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,6,4102,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,402,SBrkr,0,Typical,Good,No_Fireplace,0,812,PConc,628,2,RFn,Typical,1653,Two_Story,Good,Lvl,8127,65,0,0,Somerset,45,Average,Good,Paved,0,Gable,Normal,209000,0,841,Pave,0,6,812,AllPub,0,533,0,3.5,1.0,0.0,1.0,0.0,0.0,0.0,6,2915,0,0,0,0,1,1,0,0,0
2,TwnhsE,7,0,Unf,Unf,Typical,No,Good,600,SBrkr,0,Typical,Typical,No_Fireplace,0,520,PConc,480,2,RFn,Typical,1200,Two_Story,Good,Lvl,3180,30,80,0,Somerset,166,Average,Good,Paved,0,Gable,Normal,151000,0,600,Pave,0,4,600,AllPub,0,2507,0,2.5,1.0,1.0,1.0,0.0,0.0,0.0,1,2573,0,0,0,1,0,1,0,0,0
3,OneFam,6,873,Rec,BLQ,Typical,Mn,Typical,95,SBrkr,0,Typical,Typical,Good,2,1176,CBlock,303,1,Unf,Typical,1176,One_Story,Typical,Lvl,13770,85,0,340,Sawyer,0,Above_Average,Average,Paved,0,Gable,Normal,137000,0,0,Pave,0,6,1158,AllPub,0,2070,0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,49,3308,0,1,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1626,SBrkr,0,Typical,Good,Good,1,1634,PConc,866,3,RFn,Typical,1634,One_Story,Good,Lvl,11428,98,0,248,Northridge_Heights,44,Average,Very_Good,Paved,0,Gable,Normal,250000,0,0,Pave,0,7,1626,AllPub,0,1699,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1,4937,0,0,0,0,1,1,0,0,0
2,OneFam,4,768,LwQ,BLQ,Typical,No,Typical,470,FuseA,0,Typical,Good,Good,3,1867,CBlock,303,1,Fin,Typical,1867,One_Story,Typical,Lvl,10708,0,0,0,Clear_Creek,0,Average,Average,Paved,0,Hip,Normal,190000,142,0,Pave,0,7,1617,AllPub,476,786,0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,54,5202,0,0,0,0,1,1,0,0,0
3,OneFam,2,468,BLQ,LwQ,Typical,No,Typical,108,SBrkr,0,Typical,Typical,No_Fireplace,0,1056,CBlock,260,1,Unf,Typical,1056,One_Story,Typical,Lvl,9250,80,0,0,North_Ames,0,Good,Average,Paved,0,Gable,Normal,139400,0,0,Pave,0,6,1056,AllPub,390,1922,0,1.5,1.0,0.0,1.0,0.0,0.0,1.0,53,3080,0,0,0,1,0,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Good,Gd,Typical,441,SBrkr,0,Typical,Typical,Good,2,1656,CBlock,528,2,Fin,Typical,1656,One_Story,Typical,Lvl,31770,141,0,112,North_Ames,62,Average,Above_Average,Partial_Pavement,0,Hip,Normal,215000,0,0,Pave,0,7,1080,AllPub,210,1,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,50,3451,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,72,SBrkr,0,Good,Good,Good,1,1680,CBlock,540,2,Fin,Typical,1680,One_Story,Good,Lvl,21695,0,0,260,Crawford,44,Excellent,Above_Average,Paved,0,Hip,Normal,222000,0,0,Pave,182,5,880,AllPub,292,939,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,21,2971,0,0,0,0,1,1,0,0,0
2,Duplex,5,0,No_Basement,No_Basement,No_Basement,No_Basement,No_Basement,0,SBrkr,0,Typical,Typical,No_Fireplace,0,1224,Slab,530,3,Unf,Typical,1224,One_Story,Typical,Lvl,10899,0,0,0,North_Ames,0,Average,Below_Average,Paved,0,Gable,Normal,103000,0,0,Pave,0,8,0,AllPub,0,1880,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,43,1229,0,0,0,0,1,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Typical,No,Typical,0,SBrkr,0,Typical,Typical,No_Fireplace,0,1148,CBlock,672,1,Unf,Typical,1148,One_Story,Typical,Lvl,7931,70,0,0,North_Ames,0,Average,Average,Paved,0,Hip,Normal,132500,0,0,Pave,0,6,1148,AllPub,0,685,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,50,2298,0,0,0,1,0,1,0,0,0
2,TwnhsE,3,0,GLQ,Unf,Typical,Av,Good,527,SBrkr,0,Typical,Good,Good,1,1378,PConc,540,2,Fin,Typical,1378,One_Story,Good,Lvl,4379,45,0,0,Somerset,56,Average,Very_Good,Paved,0,Gable,Normal,214000,0,0,Pave,0,6,1378,AllPub,160,1835,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3,3502,0,0,0,0,1,1,0,0,0
2,TwnhsE,3,0,GLQ,Unf,Typical,Gd,Excellent,120,SBrkr,0,Typical,Excellent,Good,1,1648,PConc,525,2,Fin,Typical,1648,One_Story,Excellent,HLS,3843,44,0,186,Crawford,53,Average,Very_Good,Paved,0,Hip,Partial,294464,0,0,Pave,153,5,1596,AllPub,162,1561,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,1,3582,0,0,0,0,1,1,0,0,0
1,TwnhsE,3,0,GLQ,Unf,Typical,Av,Excellent,306,SBrkr,0,Typical,Good,Typical,1,1310,PConc,545,2,RFn,Typical,1310,One_Story,Good,Lvl,4538,0,0,179,Somerset,45,Average,Excellent,Paved,0,Gable,Normal,285000,0,0,Pave,0,5,1310,AllPub,277,1169,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,7,3251,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Fair,Mn,Fair,611,SBrkr,84,Typical,Typical,No_Fireplace,0,751,BrkTil,502,2,Fin,Typical,1362,Two_Story,Typical,Lvl,6155,60,0,0,Brookside,0,Very_Good,Above_Average,Paved,0,Gable,Normal,128000,0,611,Pave,0,6,611,AllPub,0,1349,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,88,2591,0,1,1,0,1,1,0,0,0
4,OneFam,7,0,Unf,Unf,Typical,No,Typical,656,SBrkr,0,Typical,Typical,No_Fireplace,0,968,BrkTil,216,1,Unf,Fair,968,One_Story,Typical,Lvl,10800,60,0,0,Old_Town,0,Above_Average,Below_Average,Paved,0,Gable,Normal,64500,0,0,Pave,0,5,656,AllPub,0,1950,0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,80,2287,0,0,0,1,0,1,0,0,0
3,Twnhs,3,0,GLQ,Unf,Typical,No,Good,292,SBrkr,0,Typical,Typical,No_Fireplace,0,630,PConc,484,2,Unf,Typical,1320,Two_Story,Typical,Lvl,3612,0,0,0,Landmark,48,Average,Above_Average,Paved,0,Gable,Normal,137000,0,690,Pave,0,5,630,AllPub,0,2789,0,2.5,1.0,0.0,1.0,0.0,1.0,1.0,13,2293,0,0,0,0,1,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,No,Good,880,SBrkr,0,Typical,Good,Typical,1,909,PConc,512,2,RFn,Typical,1716,Two_Story,Good,Lvl,8750,70,0,0,College_Creek,120,Average,Good,Paved,0,Gable,Normal,191000,0,807,Pave,0,7,880,AllPub,0,875,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,13,3603,0,0,0,1,0,1,0,0,0
3,OneFam,1,149,ALQ,BLQ,Typical,No,Typical,317,SBrkr,0,Typical,Typical,No_Fireplace,0,864,CBlock,720,2,RFn,Typical,864,One_Story,Good,Lvl,7200,60,0,0,North_Ames,0,Very_Good,Average,Paved,0,Gable,Normal,129000,0,0,Pave,0,5,864,AllPub,194,1962,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,57,2389,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,Av,Excellent,1709,SBrkr,0,Typical,Good,Good,1,1717,PConc,908,3,RFn,Typical,1717,One_Story,Good,Lvl,11146,87,0,250,Northridge_Heights,39,Average,Very_Good,Paved,0,Gable,Normal,255500,0,0,Pave,0,7,1709,AllPub,169,438,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3,5350,0,0,0,0,1,1,0,0,0
3,Twnhs,7,0,Unf,Unf,Typical,No,Typical,630,SBrkr,0,Typical,Typical,No_Fireplace,0,630,CBlock,280,1,Unf,Typical,1302,Two_Story,Typical,Lvl,1680,21,0,142,Briardale,0,Average,Average,Paved,0,Gable,Abnorml,112000,0,672,Pave,0,6,630,AllPub,0,405,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,38,2569,0,0,0,1,0,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Typical,No,Typical,752,FuseA,96,Typical,Typical,No_Fireplace,0,1032,CBlock,288,1,Unf,Typical,1252,One_and_Half_Fin,Typical,Lvl,9600,80,0,0,North_Ames,0,Average,Above_Average,Paved,0,Gable,Abnorml,119000,0,220,Pave,0,6,1032,AllPub,0,1225,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,58,3038,0,0,0,1,0,1,0,0,0
2,Twnhs,3,0,GLQ,Unf,Typical,Av,Good,25,SBrkr,0,Good,Typical,No_Fireplace,0,526,CBlock,297,1,RFn,Typical,988,SFoyer,Typical,Lvl,1974,21,0,0,Meadow_Village,101,Good,Below_Average,Paved,0,Gable,Normal,105000,0,462,Pave,0,5,526,AllPub,120,1597,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,35,1763,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1212,SBrkr,0,Typical,Good,No_Fireplace,0,1212,PConc,573,2,RFn,Typical,1212,One_Story,Good,Lvl,9100,70,0,0,College_Creek,0,Average,Good,Paved,0,Gable,Normal,178000,0,0,Pave,0,6,1212,AllPub,356,876,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8,3999,0,0,0,1,0,1,0,0,0
3,TwnhsE,7,0,Unf,Unf,Typical,No,Typical,525,SBrkr,0,Typical,Typical,No_Fireplace,0,525,CBlock,440,2,Unf,Typical,1092,Two_Story,Typical,Lvl,2760,24,0,514,Briardale,0,Average,Above_Average,Paved,0,Gable,Normal,105500,0,567,Pave,0,6,525,AllPub,0,2365,0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,33,2149,0,0,0,1,0,1,0,0,0
2,OneFam,3,0,GLQ,Unf,Typical,No,Excellent,54,SBrkr,0,Typical,Good,Good,1,1468,PConc,528,2,Fin,Typical,1468,One_Story,Good,Lvl,10440,84,0,0,Somerset,102,Average,Above_Average,Paved,0,Gable,Normal,271500,216,0,Pave,0,6,1468,AllPub,0,72,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,5,3095,0,0,0,1,0,1,0,0,0
4,OneFam,3,0,GLQ,Unf,Typical,Av,Good,598,SBrkr,0,Typical,Good,Typical,2,1779,PConc,925,3,Fin,Typical,2551,Two_Story,Good,Lvl,12191,100,0,515,Northridge,61,Average,Very_Good,Paved,0,Hip,Normal,384500,0,772,Pave,0,8,1779,AllPub,76,1762,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,10,5068,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Av,Excellent,284,SBrkr,0,Typical,Excellent,Good,1,1940,PConc,606,3,Fin,Typical,1940,One_Story,Excellent,Lvl,10159,83,0,450,Northridge_Heights,95,Average,Excellent,Paved,0,Hip,Partial,395192,0,0,Pave,0,8,1930,AllPub,168,39,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,1,4420,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Av,Good,1640,SBrkr,0,Typical,Good,Good,1,1700,PConc,773,3,Fin,Typical,2212,Two_Story,Good,HLS,13751,42,0,248,Gilbert,38,Average,Good,Paved,0,Gable,Partial,309000,115,512,Pave,0,9,1700,AllPub,237,2321,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,1,5830,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Typical,268,SBrkr,0,Typical,Typical,No_Fireplace,0,912,CBlock,0,0,No_Garage,No_Garage,912,One_Story,Typical,Lvl,8020,0,0,0,Sawyer,0,Above_Average,Average,Paved,0,Gable,Normal,124000,0,0,Pave,0,6,912,AllPub,0,2496,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,42,2093,0,0,0,0,1,1,0,0,0
3,OneFam,4,670,LwQ,BLQ,Typical,No,Typical,252,SBrkr,144,Typical,Typical,Poor,1,1092,CBlock,288,1,Unf,Typical,1092,One_Story,Typical,Lvl,11616,0,0,116,Sawyer,20,Average,Average,Paved,0,Gable,Normal,139000,0,0,Pave,0,6,1092,AllPub,0,777,0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,47,3130,0,0,0,1,0,1,0,0,0
6,Duplex,3,0,GLQ,Unf,Typical,No,Excellent,348,SBrkr,0,Typical,Typical,Typical,2,1168,PConc,820,4,Fin,Typical,2787,Two_Story,Typical,Lvl,7976,0,0,23,Sawyer_West,0,Average,Good,Paved,0,Hip,Normal,269500,0,1619,Pave,0,8,1168,AllPub,312,818,0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,9,4618,0,1,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,Mn,Good,1030,SBrkr,0,Typical,Good,Good,1,1038,PConc,878,3,RFn,Typical,2098,Two_Story,Excellent,Lvl,10240,80,0,178,Northridge_Heights,52,Average,Very_Good,Paved,0,Gable,Normal,275500,0,1060,Pave,0,8,1030,AllPub,192,2390,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1,4409,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,Av,Good,752,SBrkr,0,Typical,Good,No_Fireplace,0,752,PConc,440,2,Fin,Typical,1504,Two_Story,Good,Lvl,8229,72,0,22,Gilbert,32,Average,Above_Average,Paved,0,Gable,Partial,166000,0,752,Pave,0,6,752,AllPub,100,1739,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0,3147,0,0,0,0,1,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,No,Fair,691,FuseA,94,Typical,Typical,No_Fireplace,0,691,BrkTil,216,1,Unf,Fair,691,One_Story,Excellent,Lvl,5400,60,0,0,Old_Town,20,Above_Average,Average,Dirt_Gravel,0,Gable,Abnorml,86000,0,0,Pave,0,4,691,AllPub,0,1952,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,87,2100,0,0,0,1,0,1,0,0,0
4,OneFam,7,0,Unf,Unf,Typical,No,Typical,833,SBrkr,0,Typical,Typical,Good,1,1053,BrkTil,370,2,Unf,Typical,1848,One_and_Half_Fin,Good,Bnk,13053,64,0,0,Brookside,0,Good,Above_Average,Dirt_Gravel,0,Gambrel,Normal,207000,220,795,Pave,0,8,833,AllPub,0,1352,0,1.5,1.0,1.0,1.0,1.0,0.0,1.0,85,3521,0,0,0,1,0,1,0,0,0
4,OneFam,7,0,Unf,Unf,Typical,No,Good,1035,SBrkr,0,Typical,Good,No_Fireplace,0,1082,PConc,617,3,RFn,Typical,2322,Two_Story,Good,Lvl,12104,0,0,0,Gilbert,45,Average,Good,Paved,0,Gable,Partial,287602,0,1240,Pave,0,8,1035,AllPub,400,2441,0,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0,4844,0,0,0,0,1,1,0,0,0
2,OneFam,5,0,No_Basement,No_Basement,No_Basement,No_Basement,No_Basement,0,SBrkr,121,Typical,Typical,Typical,1,1032,Slab,260,1,Unf,Typical,1032,One_Story,Typical,Lvl,8250,55,0,0,Edwards,0,Good,Average,Paved,0,Gable,Normal,125000,0,0,Pave,0,6,0,AllPub,0,2703,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,71,1037,0,0,0,1,0,1,0,0,0
4,OneFam,3,0,GLQ,Unf,Typical,Av,Good,132,SBrkr,0,Typical,Good,No_Fireplace,0,1080,Wood,492,2,RFn,Typical,1752,One_and_Half_Fin,Typical,Bnk,12134,152,0,0,Gilbert,12,Good,Very_Good,Paved,0,Gable,Normal,164000,0,672,Pave,0,8,559,AllPub,325,17,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,22,2783,0,0,0,0,1,1,0,0,0
3,TwnhsE,3,0,GLQ,Unf,Typical,No,Good,348,SBrkr,0,Typical,Typical,No_Fireplace,0,742,PConc,440,2,Unf,Typical,1471,Two_Story,Typical,Lvl,3230,34,0,894,Somerset,24,Average,Above_Average,Paved,0,Gable,Normal,172500,0,729,Pave,0,6,729,AllPub,0,571,0,2.5,1.0,1.0,1.0,0.0,0.0,0.0,10,2575,0,0,0,1,0,1,0,0,0
2,OneFam,0,0,No_Basement,No_Basement,No_Basement,No_Basement,No_Basement,0,FuseA,0,Typical,Typical,No_Fireplace,0,896,PConc,280,1,Unf,Typical,896,One_Story,Typical,Lvl,5940,99,0,0,Brookside,0,Good,Below_Average,Paved,0,Gable,Abnorml,79000,0,0,Pave,0,4,0,AllPub,0,1342,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,62,896,0,1,0,0,1,1,0,0,0
3,Twnhs,7,0,Unf,Unf,Typical,No,Typical,525,SBrkr,0,Typical,Typical,No_Fireplace,0,525,CBlock,264,1,Unf,Typical,1092,Two_Story,Typical,Lvl,1680,21,0,381,Briardale,0,Average,Above_Average,Paved,0,Gable,Family,88000,0,567,Pave,0,6,525,AllPub,0,32,0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,39,2149,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Typical,297,SBrkr,0,Typical,Typical,Good,1,1001,CBlock,336,1,Unf,Typical,1654,One_and_Half_Fin,Typical,Lvl,4960,50,0,0,Brookside,60,Good,Average,Dirt_Gravel,0,Gable,Normal,137000,0,653,Pave,0,7,297,AllPub,244,732,0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,79,2559,0,0,1,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,176,SBrkr,0,Typical,Typical,No_Fireplace,0,872,PConc,600,2,RFn,Typical,1771,Two_Story,Good,Lvl,13142,0,0,128,College_Creek,96,Average,Above_Average,Paved,0,Gable,Normal,215700,0,899,Pave,0,6,864,AllPub,0,1436,0,3.5,1.0,0.0,1.0,0.0,0.0,0.0,11,2910,1,0,0,0,1,1,0,0,0
2,OneFam,2,0,BLQ,Unf,Typical,No,Typical,710,SBrkr,0,Good,Typical,No_Fireplace,0,1150,CBlock,288,1,Fin,Typical,1150,One_Story,Typical,Lvl,9600,80,0,176,North_Ames,0,Above_Average,Average,Paved,0,Hip,Normal,144000,175,0,Pave,0,6,1078,AllPub,0,1907,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,52,2940,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,544,SBrkr,0,Typical,Good,Typical,1,1142,PConc,466,2,RFn,Typical,2020,Two_Story,Good,Lvl,9828,80,0,0,Sawyer_West,155,Average,Very_Good,Paved,0,Gable,Normal,239500,0,878,Pave,0,8,1128,AllPub,0,806,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,14,3850,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Fair,677,SBrkr,160,Good,Good,No_Fireplace,0,833,BrkTil,720,2,Unf,Typical,1510,Two_Story,Good,Lvl,9600,60,0,0,Old_Town,0,Below_Average,Below_Average,Dirt_Gravel,0,Gable,Normal,87500,0,677,Pave,0,7,677,AllPub,0,714,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,99,2871,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,813,SBrkr,0,Typical,Good,No_Fireplace,0,822,PConc,562,2,RFn,Typical,1665,Two_Story,Good,Lvl,8125,65,0,0,Somerset,0,Above_Average,Good,Paved,0,Gable,Normal,205950,0,843,Pave,0,7,813,AllPub,0,1128,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,1,3298,0,0,0,1,0,1,0,0,0
2,OneFam,6,0,Rec,Unf,Typical,No,Typical,396,FuseA,96,Typical,Typical,No_Fireplace,0,864,CBlock,0,0,No_Garage,No_Garage,864,One_Story,Typical,Lvl,5604,67,0,0,Edwards,0,Above_Average,Average,Paved,0,Gable,Normal,98000,0,0,Pave,0,5,864,AllPub,0,1514,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,83,2130,0,0,0,1,0,1,0,0,0
2,OneFam,7,0,Unf,Unf,Good,No,Good,1293,SBrkr,0,Typical,Good,Good,1,1301,PConc,572,2,RFn,Typical,1301,One_Story,Good,Lvl,7200,60,0,0,Somerset,121,Average,Good,Paved,0,Gable,Partial,187750,0,0,Pave,0,5,1293,AllPub,216,2470,0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0,4231,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1114,SBrkr,0,Typical,Typical,No_Fireplace,0,1114,PConc,0,0,No_Garage,No_Garage,1114,One_Story,Good,Lvl,13072,63,0,0,Sawyer_West,39,Average,Average,Paved,0,Gable,Normal,142000,0,0,Pave,0,6,1114,AllPub,0,541,0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,5,3388,0,0,1,1,0,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Good,372,SBrkr,0,Typical,Typical,No_Fireplace,0,1177,CBlock,495,2,Fin,Typical,1177,One_Story,Good,Lvl,11850,79,0,98,Northwest_Ames,103,Above_Average,Above_Average,Paved,0,Gable,Normal,151500,0,0,Pave,0,6,1153,AllPub,204,1653,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,23,3010,0,0,0,1,0,1,0,0,0
4,TwoFmCon,7,0,Unf,Unf,Typical,No,Typical,925,FuseF,264,Typical,Fair,Good,1,964,CBlock,308,1,Unf,Typical,1889,Two_and_Half_Unf,Typical,Bnk,10120,60,0,0,Old_Town,0,Below_Average,Good,Dirt_Gravel,0,Hip,Normal,122000,0,925,Pave,0,9,925,AllPub,0,2042,0,1.5,1.0,0.0,1.0,1.0,1.0,1.0,97,3746,0,1,0,0,1,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,Av,Good,1266,SBrkr,0,Typical,Good,Good,1,1266,PConc,388,2,Fin,Typical,1266,One_Story,Good,Lvl,3710,53,0,16,Bloomington_Heights,16,Average,Good,Paved,0,Gable,Partial,185485,0,0,Pave,0,6,1266,AllPub,100,1745,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0,3921,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,585,SBrkr,0,Typical,Typical,Typical,1,1140,CBlock,477,2,Fin,Typical,1868,SLvl,Typical,Lvl,12090,78,0,74,Northwest_Ames,112,Good,Above_Average,Paved,0,Hip,Abnorml,178000,147,728,Pave,0,7,585,AllPub,268,1646,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,23,3425,0,0,0,1,0,1,0,0,0
2,OneFam,1,374,ALQ,Rec,Typical,No,Typical,193,SBrkr,0,Typical,Typical,Typical,1,1344,CBlock,484,1,Unf,Typical,1344,One_Story,Typical,Lvl,9503,0,0,0,North_Ames,28,Average,Average,Paved,0,Hip,Normal,144000,0,0,Pave,0,6,1024,AllPub,316,1878,0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,49,3280,0,0,0,1,0,1,0,0,0
4,OneFam,7,0,Unf,Unf,Typical,No,Typical,810,SBrkr,0,Good,Typical,No_Fireplace,0,1170,BrkTil,672,2,Unf,Typical,1716,One_and_Half_Fin,Good,Lvl,9144,60,0,0,Brookside,195,Below_Average,Above_Average,Paved,0,Gable,Normal,162500,0,546,Pave,0,8,810,AllPub,0,1354,0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,93,3538,0,0,0,1,0,1,0,0,0
3,OneFam,2,354,BLQ,Rec,Typical,No,Typical,156,SBrkr,0,Typical,Typical,Fair,1,1647,CBlock,280,1,Fin,Typical,1647,One_Story,Typical,Lvl,9532,75,0,0,North_Ames,0,Above_Average,Below_Average,Paved,368,Gable,Normal,153000,0,0,Pave,0,6,1105,AllPub,225,1941,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,54,3489,0,0,0,1,0,1,0,0,0
2,OneFam,4,645,LwQ,Rec,Typical,No,Typical,0,SBrkr,0,Good,Typical,No_Fireplace,0,825,CBlock,720,2,RFn,Typical,825,One_Story,Typical,HLS,8235,49,0,0,Old_Town,50,Good,Average,Paved,0,Gable,Normal,125000,0,0,Pave,0,4,825,AllPub,140,1367,0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,53,2489,0,1,1,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Good,332,SBrkr,0,Typical,Typical,No_Fireplace,0,851,PConc,416,2,Fin,Typical,1709,Two_Story,Good,Lvl,14067,0,0,194,Gilbert,40,Average,Above_Average,Paved,0,Gable,Normal,185000,0,858,Pave,0,7,836,AllPub,0,1008,0,3.5,1.0,0.0,1.0,0.0,1.0,0.0,17,2918,0,0,0,1,0,1,0,0,0
2,OneFam,1,0,ALQ,Unf,Typical,Gd,Typical,270,SBrkr,0,Typical,Typical,No_Fireplace,0,816,CBlock,264,1,Unf,Typical,816,One_Story,Typical,Lvl,8314,76,0,0,Mitchell,0,Good,Average,Paved,0,Gable,Normal,124500,0,0,Pave,0,5,816,AllPub,168,2302,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,2071,0,0,0,1,0,1,0,0,0
